ID,INV,DATE,CATALOG,PCODE,QTY,CUSTNUM
3717,159499,1997-12-11,Pets,PT1400,2,2638000.0
3718,162903,1997-12-29,Toys,TY3500,4,2638000.0
3719,165341,1998-01-14,Sports,SP2300,1,2638000.0
3720,166341,1998-01-20,Sports,SP2600,1,2638000.0
3721,184312,1998-04-22,Pets,PT1400,4,2638000.0
3722,205970,1998-07-25,Toys,TY5300,1,2638000.0
3723,211924,1998-08-19,Gardening,GD1000,3,2638000.0
3724,219960,1998-09-22,Pets,PT1300,3,2638000.0
3725,219960,1998-09-22,Pets,PT2000,1,2638000.0
3726,219960,1998-09-22,Pets,PT2400,1,2638000.0
3727,228922,1998-10-30,Sports,SP2300,1,2638000.0
3728,103884,2000-05-20,Software,SW4550,2,2638000.0
3729,103884,2000-05-20,Software,SW5493,1,2638000.0
3730,103884,2000-05-20,Software,SW7573,2,2638000.0
3731,108333,2000-06-18,Sports,SP3000,1,2638000.0
3732,122789,2000-09-07,Pets,PT1200,3,2638000.0
3733,136094,2000-11-16,Pets,PT1400,1,2638000.0
3734,159499,2001-03-20,Pets,PT1400,2,2638000.0
3735,162903,2001-04-07,Toys,TY3500,4,2638000.0
3736,165341,2001-04-23,Sports,SP2300,1,2638000.0
3737,166341,2001-04-29,Sports,SP2600,1,2638000.0
3738,104469,1997-02-14,Gardening,GD2100,1,2763000.0
3739,121821,1997-05-26,Gardening,GD2400,4,2763000.0
3740,131889,1997-07-18,Toys,TY4200,2,2763000.0
3741,133612,1997-07-27,Sports,SP3100,1,2763000.0
3742,137773,1997-08-18,Toys,TY1650,1,2763000.0
3743,138515,1997-08-22,Sports,SP2300,2,2763000.0
3744,138515,1997-08-22,Sports,SP2700,3,2763000.0
3745,185178,1998-04-26,Software,SW9521,1,2763000.0
3746,191067,1998-05-22,Pets,PT3300,1,2763000.0
3747,191067,1998-05-22,Pets,PT4100,1,2763000.0
3748,191067,1998-05-22,Pets,PT4300,1,2763000.0
3749,225151,1998-10-14,Gardening,GD2200,1,2763000.0
3750,231492,1998-11-10,Pets,PT4300,1,2763000.0
3751,234083,1998-11-21,Sports,SP1000,1,2763000.0
3752,234083,1998-11-21,Sports,SP1400,3,2763000.0
3753,234083,1998-11-21,Sports,SP2700,1,2763000.0
3754,104469,2000-05-24,Gardening,GD2100,1,2763000.0
3755,121821,2000-09-02,Gardening,GD2400,4,2763000.0
3756,131889,2000-10-25,Toys,TY4200,2,2763000.0
3757,133612,2000-11-03,Sports,SP3100,1,2763000.0
3758,137773,2000-11-25,Toys,TY1650,1,2763000.0
3759,138515,2000-11-29,Sports,SP2300,2,2763000.0
3760,138515,2000-11-29,Sports,SP2700,3,2763000.0
3761,106332,1997-02-26,Gardening,GD1001,1,2888000.0
3762,110175,1997-03-22,Sports,SP1400,1,2888000.0
3763,116055,1997-04-25,Pets,PT1300,1,2888000.0
3764,119633,1997-05-14,Pets,PT3500,1,2888000.0
3765,131491,1997-07-16,Pets,PT1200,1,2888000.0
3766,137062,1997-08-14,Toys,TY1400,1,2888000.0
3767,137062,1997-08-14,Toys,TY4600,4,2888000.0
3768,137062,1997-08-14,Toys,TY5100,1,2888000.0
3769,137062,1997-08-14,Toys,TY5100,1,2888000.0
3770,143160,1997-09-15,Toys,TY1900,3,2888000.0
3771,147124,1997-10-06,Software,SW2782,1,2888000.0
3772,147455,1997-10-08,Sports,SP3000,2,2888000.0
3773,149673,1997-10-20,Sports,SP2500,1,2888000.0
3774,157786,1997-12-02,Collectibles,CC2300,1,2888000.0
3775,157786,1997-12-02,Collectibles,CC3100,2,2888000.0
3776,157786,1997-12-02,Collectibles,CC4300,1,2888000.0
3777,157786,1997-12-02,Collectibles,CC4600,1,2888000.0
3778,187607,1998-05-07,Sports,SP1000,1,2888000.0
3779,209246,1998-08-08,Gardening,GD1400,1,2888000.0
3780,209246,1998-08-08,Gardening,GD1600,4,2888000.0
3781,209246,1998-08-08,Gardening,GD2300,1,2888000.0
3782,216623,1998-09-08,Pets,PT4400,1,2888000.0
3783,106332,2000-06-05,Gardening,GD1001,1,2888000.0
3784,110175,2000-06-29,Sports,SP1400,1,2888000.0
3785,116055,2000-08-02,Pets,PT1300,1,2888000.0
3786,119633,2000-08-21,Pets,PT3500,1,2888000.0
3787,131491,2000-10-23,Pets,PT1200,1,2888000.0
3788,137062,2000-11-21,Toys,TY1400,1,2888000.0
3789,137062,2000-11-21,Toys,TY4600,4,2888000.0
3790,137062,2000-11-21,Toys,TY5100,1,2888000.0
3791,137062,2000-11-21,Toys,TY5100,1,2888000.0
3792,143160,2000-12-23,Toys,TY1900,3,2888000.0
3793,147124,2001-01-13,Software,SW2782,1,2888000.0
3794,147455,2001-01-15,Sports,SP3000,2,2888000.0
3795,149673,2001-01-27,Sports,SP2500,1,2888000.0
3796,157786,2001-03-11,Collectibles,CC2300,1,2888000.0
3797,157786,2001-03-11,Collectibles,CC3100,2,2888000.0
3798,157786,2001-03-11,Collectibles,CC4300,1,2888000.0
3799,157786,2001-03-11,Collectibles,CC4600,1,2888000.0
3800,98894,1997-01-03,Pets,PT3200,1,3013000.0
3801,112485,1997-04-05,Toys,TY1800,1,3013000.0
3802,112485,1997-04-05,Toys,TY4100,1,3013000.0
3803,112485,1997-04-05,Toys,TY4200,3,3013000.0
3804,132637,1997-07-22,Toys,TY1700,1,3013000.0
3805,166017,1998-01-18,Gardening,GD1500,1,3013000.0
3806,166017,1998-01-18,Gardening,GD2300,4,3013000.0
3807,207600,1998-08-01,Pets,PT4400,1,3013000.0
3808,221110,1998-09-27,Toys,TY2200,1,3013000.0
3809,223081,1998-10-05,Sports,SP2500,1,3013000.0
3810,223081,1998-10-05,Sports,SP2600,1,3013000.0
3811,223081,1998-10-05,Sports,SP3100,4,3013000.0
3812,241522,1998-12-23,Sports,SP1500,1,3013000.0
3813,98894,2000-04-12,Pets,PT3200,1,3013000.0
3814,112485,2000-07-13,Toys,TY1800,1,3013000.0
3815,112485,2000-07-13,Toys,TY4100,1,3013000.0
3816,112485,2000-07-13,Toys,TY4200,3,3013000.0
3817,132637,2000-10-29,Toys,TY1700,1,3013000.0
3818,166017,2001-04-27,Gardening,GD1500,1,3013000.0
3819,166017,2001-04-27,Gardening,GD2300,4,3013000.0
3820,100128,1997-01-13,Toys,TY1700,4,3138000.0
3821,122228,1997-05-28,Gardening,GD1001,2,3138000.0
3822,186925,1998-05-04,Gardening,GD1010,1,3138000.0
3823,186925,1998-05-04,Gardening,GD2100,2,3138000.0
3824,186925,1998-05-04,Gardening,GD4000,1,3138000.0
3825,189194,1998-05-14,Sports,SP1000,2,3138000.0
3826,213793,1998-08-27,Sports,SP2500,1,3138000.0
3827,229149,1998-10-31,Pets,PT2100,1,3138000.0
3828,232423,1998-11-14,Pets,PT3300,1,3138000.0
3829,235889,1998-11-29,Software,SW3909,3,3138000.0
3830,239434,1998-12-14,Pets,PT4400,2,3138000.0
3831,100128,2000-04-22,Toys,TY1700,4,3138000.0
3832,122228,2000-09-04,Gardening,GD1001,2,3138000.0
3833,120160,1997-05-17,Toys,TY1500,4,3184000.0
3834,120160,1997-05-17,Toys,TY2600,2,3184000.0
3835,120160,1997-05-17,Toys,TY5200,1,3184000.0
3836,120160,1997-05-17,Toys,TY5300,2,3184000.0
3837,122419,1997-05-29,Gardening,GD1600,1,3184000.0
3838,122419,1997-05-29,Gardening,GD2200,3,3184000.0
3839,122419,1997-05-29,Gardening,GD3200,1,3184000.0
3840,133435,1997-07-26,Sports,SP3000,1,3184000.0
3841,138334,1997-08-21,Sports,SP3000,1,3184000.0
3842,142182,1997-09-10,Pets,PT1400,3,3184000.0
3843,150837,1997-10-26,Pets,PT1300,3,3184000.0
3844,155292,1997-11-19,Toys,TY4500,1,3184000.0
3845,198090,1998-06-21,Gardening,GD3000,1,3184000.0
3846,201143,1998-07-04,Pets,PT2100,3,3184000.0
3847,202070,1998-07-08,Sports,SP1400,1,3184000.0
3848,202070,1998-07-08,Sports,SP2400,1,3184000.0
3849,202070,1998-07-08,Sports,SP2500,3,3184000.0
3850,202986,1998-07-12,Pets,PT4200,4,3184000.0
3851,208538,1998-08-05,Toys,TY1700,1,3184000.0
3852,208538,1998-08-05,Toys,TY2700,2,3184000.0
3853,208538,1998-08-05,Toys,TY5300,1,3184000.0
3854,210006,1998-08-11,Sports,SP1200,1,3184000.0
3855,226583,1998-10-20,Pets,PT2300,1,3184000.0
3856,226582,1998-10-20,Software,SW7384,4,3184000.0
3857,120160,2000-08-24,Toys,TY1500,4,3184000.0
3858,120160,2000-08-24,Toys,TY2600,2,3184000.0
3859,120160,2000-08-24,Toys,TY5200,1,3184000.0
3860,120160,2000-08-24,Toys,TY5300,2,3184000.0
3861,122419,2000-09-05,Gardening,GD1600,1,3184000.0
3862,122419,2000-09-05,Gardening,GD2200,3,3184000.0
3863,122419,2000-09-05,Gardening,GD3200,1,3184000.0
3864,133435,2000-11-02,Sports,SP3000,1,3184000.0
3865,138334,2000-11-28,Sports,SP3000,1,3184000.0
3866,142182,2000-12-18,Pets,PT1400,3,3184000.0
3867,150837,2001-02-02,Pets,PT1300,3,3184000.0
3868,155292,2001-02-26,Toys,TY4500,1,3184000.0
3869,100664,1997-01-17,Toys,TY1950,4,3263000.0
3870,149676,1997-10-20,Sports,SP3300,3,3263000.0
3871,150423,1997-10-24,Pets,PT2300,1,3263000.0
3872,166021,1998-01-18,Pets,PT3300,1,3263000.0
3873,166021,1998-01-18,Pets,PT4200,1,3263000.0
3874,190135,1998-05-18,Collectibles,CC2300,1,3263000.0
3875,190135,1998-05-18,Collectibles,CC3300,1,3263000.0
3876,190135,1998-05-18,Collectibles,CC1100,2,3263000.0
3877,198765,1998-06-24,Sports,SP1300,1,3263000.0
3878,218764,1998-09-17,Toys,TY3200,1,3263000.0
3879,228211,1998-10-27,Sports,SP2600,3,3263000.0
3880,240118,1998-12-17,Sports,SP1500,2,3263000.0
3881,100664,2000-04-26,Toys,TY1950,4,3263000.0
3882,149676,2001-01-27,Sports,SP3300,3,3263000.0
3883,150423,2001-01-31,Pets,PT2300,1,3263000.0
3884,166021,2001-04-27,Pets,PT3300,1,3263000.0
3885,166021,2001-04-27,Pets,PT4200,1,3263000.0
3886,103076,1997-02-04,Pets,PT1200,1,3273000.0
3887,103076,1997-02-04,Pets,PT2100,2,3273000.0
3888,103076,1997-02-04,Pets,PT3500,3,3273000.0
3889,108833,1997-03-14,Gardening,GD2000,1,3273000.0
3890,130954,1997-07-13,Toys,TY1300,3,3273000.0
3891,130954,1997-07-13,Toys,TY4200,1,3273000.0
3892,130954,1997-07-13,Toys,TY5300,1,3273000.0
3893,157794,1997-12-02,Sports,SP3300,1,3273000.0
3894,187853,1998-05-08,Gardening,GD4100,2,3273000.0
3895,202511,1998-07-10,Sports,SP3000,1,3273000.0
3896,226081,1998-10-18,Toys,TY1400,1,3273000.0
3897,226081,1998-10-18,Toys,TY1850,1,3273000.0
3898,226081,1998-10-18,Toys,TY2200,1,3273000.0
3899,226081,1998-10-18,Toys,TY4600,1,3273000.0
3900,230095,1998-11-04,Software,SW9521,1,3273000.0
3901,103076,2000-05-14,Pets,PT1200,1,3273000.0
3902,103076,2000-05-14,Pets,PT2100,2,3273000.0
3903,103076,2000-05-14,Pets,PT3500,3,3273000.0
3904,108833,2000-06-21,Gardening,GD2000,1,3273000.0
3905,130954,2000-10-20,Toys,TY1300,3,3273000.0
3906,130954,2000-10-20,Toys,TY4200,1,3273000.0
3907,130954,2000-10-20,Toys,TY5300,1,3273000.0
3908,157794,2001-03-11,Sports,SP3300,1,3273000.0
3909,109846,1997-03-20,Software,SW7221,1,3388000.0
3910,129859,1997-07-07,Gardening,GD2000,1,3388000.0
3911,129858,1997-07-07,Pets,PT1000,1,3388000.0
3912,129858,1997-07-07,Pets,PT2400,4,3388000.0
3913,129858,1997-07-07,Pets,PT3500,1,3388000.0
3914,130781,1997-07-12,Pets,PT2000,1,3388000.0
3915,130781,1997-07-12,Pets,PT2400,1,3388000.0
3916,130781,1997-07-12,Pets,PT3500,2,3388000.0
3917,130781,1997-07-12,Pets,PT4300,1,3388000.0
3918,144716,1997-09-23,Pets,PT3500,1,3388000.0
3919,150046,1997-10-22,Gardening,GD2300,1,3388000.0
3920,152127,1997-11-02,Toys,TY2100,3,3388000.0
3921,155125,1997-11-18,Toys,TY4100,1,3388000.0
3922,164772,1998-01-10,Sports,SP2200,1,3388000.0
3923,178834,1998-03-28,Pets,PT1300,2,3388000.0
3924,201855,1998-07-07,Sports,SP3300,3,3388000.0
3925,207156,1998-07-30,Collectibles,CC1200,3,3388000.0
3926,207156,1998-07-30,Collectibles,CC2100,2,3388000.0
3927,207156,1998-07-30,Collectibles,CC2400,1,3388000.0
3928,207156,1998-07-30,Collectibles,CC4700,1,3388000.0
3929,210242,1998-08-12,Pets,PT4300,1,3388000.0
3930,210460,1998-08-13,Sports,SP2500,4,3388000.0
3931,221359,1998-09-28,Toys,TY3400,1,3388000.0
3932,109846,2000-06-27,Software,SW7221,1,3388000.0
3933,129859,2000-10-14,Gardening,GD2000,1,3388000.0
3934,129858,2000-10-14,Pets,PT1000,1,3388000.0
3935,129858,2000-10-14,Pets,PT2400,4,3388000.0
3936,129858,2000-10-14,Pets,PT3500,1,3388000.0
3937,130781,2000-10-19,Pets,PT2000,1,3388000.0
3938,130781,2000-10-19,Pets,PT2400,1,3388000.0
3939,130781,2000-10-19,Pets,PT3500,2,3388000.0
3940,130781,2000-10-19,Pets,PT4300,1,3388000.0
3941,144716,2000-12-31,Pets,PT3500,1,3388000.0
3942,150046,2001-01-29,Gardening,GD2300,1,3388000.0
3943,152127,2001-02-09,Toys,TY2100,3,3388000.0
3944,155125,2001-02-25,Toys,TY4100,1,3388000.0
3945,164772,2001-04-19,Sports,SP2200,1,3388000.0
3946,116980,1997-04-30,Toys,TY2500,1,3513000.0
3947,140272,1997-08-31,Sports,SP2200,1,3513000.0
3948,141454,1997-09-06,Pets,PT4400,1,3513000.0
3949,158579,1997-12-06,Software,SW2927,1,3513000.0
3950,166197,1998-01-19,Sports,SP3300,1,3513000.0
3951,191079,1998-05-22,Pets,PT2000,1,3513000.0
3952,194744,1998-06-07,Toys,TY1850,4,3513000.0
3953,211677,1998-08-18,Toys,TY1300,1,3513000.0
3954,216638,1998-09-08,Sports,SP2400,1,3513000.0
3955,230101,1998-11-04,Pets,PT3200,2,3513000.0
3956,116980,2000-08-07,Toys,TY2500,1,3513000.0
3957,140272,2000-12-08,Sports,SP2200,1,3513000.0
3958,141454,2000-12-14,Pets,PT4400,1,3513000.0
3959,158579,2001-03-15,Software,SW2927,1,3513000.0
3960,166197,2001-04-28,Sports,SP3300,1,3513000.0
3961,130250,1997-07-09,Toys,TY4500,1,3638000.0
3962,170448,1998-02-13,Sports,SP2400,1,3638000.0
3963,202288,1998-07-09,Sports,SP2700,1,3638000.0
3964,210471,1998-08-13,Pets,PT1400,4,3638000.0
3965,228219,1998-10-27,Pets,PT3200,1,3638000.0
3966,228218,1998-10-27,Sports,SP2500,1,3638000.0
3967,238997,1998-12-12,Toys,TY3700,1,3638000.0
3968,130250,2000-10-16,Toys,TY4500,1,3638000.0
3969,170448,2001-05-23,Sports,SP2400,1,3638000.0
3970,105061,1997-02-18,Sports,SP2000,1,3763000.0
3971,110513,1997-03-24,Pets,PT4300,1,3763000.0
3972,133446,1997-07-26,Software,SW3895,1,3763000.0
3973,133446,1997-07-26,Software,SW4550,1,3763000.0
3974,133446,1997-07-26,Software,SW6269,1,3763000.0
3975,156457,1997-11-25,Sports,SP3300,1,3763000.0
3976,165512,1998-01-15,Gardening,GD1300,1,3763000.0
3977,165512,1998-01-15,Gardening,GD2400,3,3763000.0
3978,165512,1998-01-15,Gardening,GD3100,1,3763000.0
3979,165512,1998-01-15,Gardening,GD4200,1,3763000.0
3980,194970,1998-06-08,Sports,SP2200,1,3763000.0
3981,210248,1998-08-12,Sports,SP1300,1,3763000.0
3982,105061,2000-05-28,Sports,SP2000,1,3763000.0
3983,110513,2000-07-01,Pets,PT4300,1,3763000.0
3984,133446,2000-11-02,Software,SW3895,1,3763000.0
3985,133446,2000-11-02,Software,SW4550,1,3763000.0
3986,133446,2000-11-02,Software,SW6269,1,3763000.0
3987,156457,2001-03-04,Sports,SP3300,1,3763000.0
3988,165512,2001-04-24,Gardening,GD1300,1,3763000.0
3989,165512,2001-04-24,Gardening,GD2400,3,3763000.0
3990,165512,2001-04-24,Gardening,GD3100,1,3763000.0
3991,165512,2001-04-24,Gardening,GD4200,1,3763000.0
3992,120372,1997-05-18,Sports,SP1000,1,3888000.0
3993,156460,1997-11-25,Pets,PT4300,4,3888000.0
3994,172117,1998-02-22,Software,SW3895,4,3888000.0
3995,199006,1998-06-25,Sports,SP1100,1,3888000.0
3996,199257,1998-06-26,Sports,SP1000,4,3888000.0
3997,199257,1998-06-26,Sports,SP1100,4,3888000.0
3998,199257,1998-06-26,Sports,SP3400,1,3888000.0
3999,224732,1998-10-12,Pets,PT1300,4,3888000.0
4000,225389,1998-10-15,Software,SW6531,1,3888000.0
4001,120372,2000-08-25,Sports,SP1000,1,3888000.0
4002,156460,2001-03-04,Pets,PT4300,4,3888000.0
4003,110859,1997-03-26,Sports,SP1000,3,3906000.0
4004,110859,1997-03-26,Sports,SP1400,4,3906000.0
4005,110859,1997-03-26,Sports,SP2400,1,3906000.0
4006,126048,1997-06-17,Sports,SP2200,3,3906000.0
4007,186297,1998-05-01,Gardening,GD4000,1,3906000.0
4008,189914,1998-05-17,Gardening,GD3000,4,3906000.0
4009,189914,1998-05-17,Gardening,GD3200,1,3906000.0
4010,189914,1998-05-17,Gardening,GD3400,1,3906000.0
4011,189914,1998-05-17,Gardening,GD4000,4,3906000.0
4012,215864,1998-09-05,Software,SW2147,1,3906000.0
4013,230346,1998-11-05,Collectibles,CC3200,1,3906000.0
4014,110859,2000-07-03,Sports,SP1000,3,3906000.0
4015,110859,2000-07-03,Sports,SP1400,4,3906000.0
4016,110859,2000-07-03,Sports,SP2400,1,3906000.0
4017,126048,2000-09-24,Sports,SP2200,3,3906000.0
4018,104191,1997-02-12,Pets,PT4400,4,4013000.0
4019,106795,1997-03-01,Collectibles,CC4200,1,4013000.0
4020,144919,1997-09-24,Toys,TY2400,1,4013000.0
4021,174794,1998-03-08,Pets,PT3500,4,4013000.0
4022,182299,1998-04-13,Sports,SP1200,1,4013000.0
4023,196437,1998-06-14,Pets,PT3200,1,4013000.0
4024,215436,1998-09-03,Sports,SP3100,1,4013000.0
4025,217344,1998-09-11,Toys,TY4600,1,4013000.0
4026,223098,1998-10-05,Software,SW8511,2,4013000.0
4027,238548,1998-12-10,Toys,TY1600,4,4013000.0
4028,104191,2000-05-22,Pets,PT4400,4,4013000.0
4029,106795,2000-06-08,Collectibles,CC4200,1,4013000.0
4030,144919,2001-01-01,Toys,TY2400,1,4013000.0
4031,104623,1997-02-15,Gardening,GD4000,2,4138000.0
4032,105845,1997-02-23,Pets,PT4200,1,4138000.0
4033,107261,1997-03-04,Sports,SP1300,1,4138000.0
4034,113781,1997-04-12,Collectibles,CC1500,4,4138000.0
4035,122048,1997-05-27,Gardening,GD2200,4,4138000.0
4036,159712,1997-12-12,Toys,TY1650,1,4138000.0
4037,159712,1997-12-12,Toys,TY1900,1,4138000.0
4038,159712,1997-12-12,Toys,TY2500,4,4138000.0
4039,159712,1997-12-12,Toys,TY3800,2,4138000.0
4040,160841,1997-12-18,Pets,PT4500,1,4138000.0
4041,169037,1998-02-05,Sports,SP3300,1,4138000.0
4042,195464,1998-06-10,Sports,SP2200,1,4138000.0
4043,195464,1998-06-10,Sports,SP3200,1,4138000.0
4044,195464,1998-06-10,Sports,SP3300,2,4138000.0
4045,210714,1998-08-14,Gardening,GD2000,3,4138000.0
4046,224503,1998-10-11,Toys,TY3500,1,4138000.0
4047,239450,1998-12-14,Sports,SP1400,1,4138000.0
4048,104623,2000-05-25,Gardening,GD4000,2,4138000.0
4049,105845,2000-06-02,Pets,PT4200,1,4138000.0
4050,107261,2000-06-11,Sports,SP1300,1,4138000.0
4051,113781,2000-07-20,Collectibles,CC1500,4,4138000.0
4052,122048,2000-09-03,Gardening,GD2200,4,4138000.0
4053,159712,2001-03-21,Toys,TY1650,1,4138000.0
4054,159712,2001-03-21,Toys,TY1900,1,4138000.0
4055,159712,2001-03-21,Toys,TY2500,4,4138000.0
4056,159712,2001-03-21,Toys,TY3800,2,4138000.0
4057,160841,2001-03-27,Pets,PT4500,1,4138000.0
4058,169037,2001-05-15,Sports,SP3300,1,4138000.0
4059,106798,1997-03-01,Sports,SP2600,3,4263000.0
4060,112876,1997-04-07,Gardening,GD3100,1,4263000.0
4061,118679,1997-05-09,Software,SW3625,1,4263000.0
4062,124299,1997-06-08,Sports,SP1000,1,4263000.0
4063,134006,1997-07-29,Pets,PT3300,3,4263000.0
4064,137459,1997-08-16,Sports,SP1200,1,4263000.0
4065,151044,1997-10-27,Toys,TY5200,1,4263000.0
4066,161643,1997-12-22,Sports,SP2400,2,4263000.0
4067,163414,1998-01-01,Gardening,GD1100,1,4263000.0
4068,173069,1998-02-27,Gardening,GD1300,1,4263000.0
4069,185619,1998-04-28,Gardening,GD3400,1,4263000.0
4070,188756,1998-05-12,Gardening,GD4000,3,4263000.0
4071,193875,1998-06-03,Pets,PT1400,1,4263000.0
4072,211953,1998-08-19,Toys,TY1300,1,4263000.0
4073,212875,1998-08-23,Sports,SP2500,2,4263000.0
4074,217597,1998-09-12,Toys,TY4600,1,4263000.0
4075,230352,1998-11-05,Sports,SP2400,3,4263000.0
4076,106798,2000-06-08,Sports,SP2600,3,4263000.0
4077,112876,2000-07-15,Gardening,GD3100,1,4263000.0
4078,118679,2000-08-16,Software,SW3625,1,4263000.0
4079,124299,2000-09-15,Sports,SP1000,1,4263000.0
4080,134006,2000-11-05,Pets,PT3300,3,4263000.0
4081,137459,2000-11-23,Sports,SP1200,1,4263000.0
4082,151044,2001-02-03,Toys,TY5200,1,4263000.0
4083,161643,2001-03-31,Sports,SP2400,2,4263000.0
4084,163414,2001-04-10,Gardening,GD1100,1,4263000.0
4085,105065,1997-02-18,Toys,TY5400,1,4388000.0
4086,120543,1997-05-19,Gardening,GD3400,1,4388000.0
4087,132656,1997-07-22,Toys,TY3500,4,4388000.0
4088,186080,1998-04-30,Software,SW7573,1,4388000.0
4089,239671,1998-12-15,Toys,TY1950,1,4388000.0
4090,105065,2000-05-28,Toys,TY5400,1,4388000.0
4091,120543,2000-08-26,Gardening,GD3400,1,4388000.0
4092,132656,2000-10-29,Toys,TY3500,4,4388000.0
4093,111204,1997-03-28,Gardening,GD2400,1,4401000.0
4094,135923,1997-08-08,Sports,SP1100,1,4401000.0
4095,142380,1997-09-11,Pets,PT2300,2,4401000.0
4096,142788,1997-09-13,Toys,TY2500,1,4401000.0
4097,145808,1997-09-29,Toys,TY1400,1,4401000.0
4098,146398,1997-10-02,Toys,TY3100,1,4401000.0
4099,176004,1998-03-14,Toys,TY1850,1,4401000.0
4100,177392,1998-03-21,Gardening,GD2000,1,4401000.0
4101,184968,1998-04-25,Sports,SP3200,1,4401000.0
4102,198355,1998-06-22,Sports,SP2700,4,4401000.0
4103,215871,1998-09-05,Software,SW1991,1,4401000.0
4104,215871,1998-09-05,Software,SW2147,1,4401000.0
4105,215871,1998-09-05,Software,SW2147,1,4401000.0
4106,215871,1998-09-05,Software,SW7935,1,4401000.0
4107,219261,1998-09-19,Gardening,GD1100,1,4401000.0
4108,221857,1998-09-30,Sports,SP1300,1,4401000.0
4109,240639,1998-12-19,Pets,PT3400,2,4401000.0
4110,111204,2000-07-05,Gardening,GD2400,1,4401000.0
4111,135923,2000-11-15,Sports,SP1100,1,4401000.0
4112,142380,2000-12-19,Pets,PT2300,2,4401000.0
4113,142788,2000-12-21,Toys,TY2500,1,4401000.0
4114,145808,2001-01-06,Toys,TY1400,1,4401000.0
4115,146398,2001-01-09,Toys,TY3100,1,4401000.0
4116,117753,1997-05-04,Sports,SP2300,1,4513000.0
4117,126407,1997-06-19,Pets,PT4200,1,4513000.0
4118,156275,1997-11-24,Toys,TY4600,1,4513000.0
4119,165075,1998-01-12,Pets,PT1100,1,4513000.0
4120,165075,1998-01-12,Pets,PT2100,2,4513000.0
4121,165075,1998-01-12,Pets,PT4300,3,4513000.0
4122,174801,1998-03-08,Toys,TY3700,1,4513000.0
4123,211697,1998-08-18,Sports,SP3000,1,4513000.0
4124,215450,1998-09-03,Pets,PT3100,3,4513000.0
4125,232688,1998-11-15,Sports,SP2400,4,4513000.0
4126,239012,1998-12-12,Sports,SP3100,1,4513000.0
4127,239673,1998-12-15,Toys,TY2100,4,4513000.0
4128,240401,1998-12-18,Toys,TY1750,1,4513000.0
4129,240401,1998-12-18,Toys,TY2100,1,4513000.0
4130,240401,1998-12-18,Toys,TY4700,1,4513000.0
4131,117753,2000-08-11,Sports,SP2300,1,4513000.0
4132,126407,2000-09-26,Pets,PT4200,1,4513000.0
4133,156275,2001-03-03,Toys,TY4600,1,4513000.0
4134,165075,2001-04-21,Pets,PT1100,1,4513000.0
4135,165075,2001-04-21,Pets,PT2100,2,4513000.0
4136,165075,2001-04-21,Pets,PT4300,3,4513000.0
4137,102137,1997-01-28,Gardening,GD3400,1,4617000.0
4138,102695,1997-02-01,Pets,PT2000,1,4617000.0
4139,102695,1997-02-01,Pets,PT4100,1,4617000.0
4140,102695,1997-02-01,Pets,PT4500,1,4617000.0
4141,112505,1997-04-05,Sports,SP1600,4,4617000.0
4142,166210,1998-01-19,Software,SW1991,1,4617000.0
4143,170880,1998-02-15,Sports,SP2000,4,4617000.0
4144,172125,1998-02-22,Gardening,GD1400,3,4617000.0
4145,201877,1998-07-07,Sports,SP2300,1,4617000.0
4146,214491,1998-08-30,Software,SW2147,2,4617000.0
4147,214491,1998-08-30,Software,SW3545,1,4617000.0
4148,214491,1998-08-30,Software,SW6531,1,4617000.0
4149,216398,1998-09-07,Gardening,GD1200,1,4617000.0
4150,226610,1998-10-20,Toys,TY4200,4,4617000.0
4151,228471,1998-10-28,Software,SW3895,4,4617000.0
4152,233651,1998-11-19,Sports,SP2400,1,4617000.0
4153,234780,1998-11-24,Sports,SP1100,1,4617000.0
4154,102137,2000-05-07,Gardening,GD3400,1,4617000.0
4155,102695,2000-05-11,Pets,PT2000,1,4617000.0
4156,102695,2000-05-11,Pets,PT4100,1,4617000.0
4157,102695,2000-05-11,Pets,PT4500,1,4617000.0
4158,112505,2000-07-13,Sports,SP1600,4,4617000.0
4159,166210,2001-04-28,Software,SW1991,1,4617000.0
4160,170880,2001-05-25,Sports,SP2000,4,4617000.0
4161,112677,1997-04-06,Gardening,GD1001,1,4638000.0
4162,116996,1997-04-30,Sports,SP2000,1,4638000.0
4163,121129,1997-05-22,Pets,PT1100,1,4638000.0
4164,121129,1997-05-22,Pets,PT1400,3,4638000.0
4165,121129,1997-05-22,Pets,PT2200,1,4638000.0
4166,125077,1997-06-12,Toys,TY4300,4,4638000.0
4167,144352,1997-09-21,Sports,SP2500,1,4638000.0
4168,176807,1998-03-18,Gardening,GD1200,1,4638000.0
4169,176807,1998-03-18,Gardening,GD1300,1,4638000.0
4170,176807,1998-03-18,Gardening,GD3100,1,4638000.0
4171,196447,1998-06-14,Toys,TY5100,1,4638000.0
4172,215452,1998-09-03,Sports,SP1300,1,4638000.0
